catalogue_id,symbol,family_root,revision_type,title,date,year,period_2009,window_2005_2012,body_label,topic,access,pages,languages_available,english_url,query_partners,authorship_segment_heuristic,author_countries_heuristic,formal_partners_heuristic,predicted_formal_coauthorship,heuristic_reason,raw_files,canonical_family,coding_source,coded_category,coded_authors,coded_partner_authors,authors_inferred_from_truncated_query,china_hong_kong_ambiguity,is_joint_document,in_strict_universe,in_broad_coordination_universe
40506,TN/RL/GEN/19,TN/RL/GEN/19,original_or_unspecified,"Negotiating Group on Rules - Proposals on Issues Related to Affiliated Parties - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan, Korea, Republic of; Norway; Switzerland and the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Thailand",2004-09-15,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,8,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN19.pdf&Open=True,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan, Korea, Republic of; Norway; Switzerland and the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/19,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
52866,TN/RL/GEN/18,TN/RL/GEN/18,original_or_unspecified,"Negotiating Group on Rules - Proposals on Model Matching - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan, Korea, Republic of; Norway; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand",2004-09-15,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN18.pdf&Open=True,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan, Korea, Republic of; Norway; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/18,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
52868,JOB(04)/126,JOB(04)/126,original_or_unspecified,"Negotiating Group on Rules - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Singapore; Switzerland; The Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand - Proposal on Facts Available",2004-09-14,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,5,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Singapore; Switzerland; The Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/126,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
40909,JOB(04)/125,JOB(04)/125,original_or_unspecified,"Negotiating Group on Rules - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand - Proposals on Issues Related to Affiliated Parties",2004-09-14,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,8,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/125,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
40274,JOB(04)/124,JOB(04)/124,original_or_unspecified,"Negotiating Group on Rules - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan, Korea, Republic of; Norway; Switzerland and the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand - Proposals on Model Matching",2004-09-14,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,3,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan, Korea, Republic of; Norway; Switzerland and the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/124,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
59922,TN/RL/GEN/8,TN/RL/GEN/8,original_or_unspecified,"Negotiating Group on Rules - Prohibition of Zeroing - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Mexico; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",2004-07-14,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN8.pdf&Open=True,CHN;MEX,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Mexico; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",BRA;CHN;MEX,CHN;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/RL/GEN/8,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG;MEX,MEX,,,1,1,1
56812,TN/RL/GEN/2,TN/RL/GEN/2,original_or_unspecified,"Negotiating Group on Rules - Price Undertakings - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",2004-07-14,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN2.pdf&Open=True,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/2,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
57669,TN/RL/GEN/10,TN/RL/GEN/10,original_or_unspecified,"Negotiating Group on Rules - Reviews - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",2004-07-14,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN10.pdf&Open=True,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/GEN/10,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
46856,TN/RL/GEN/1,TN/RL/GEN/1,original_or_unspecified,"Negotiating Group on Rules - Lesser Duty Rule - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Republic of; Mexico; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Thailand and Turkey",2004-07-14,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/GEN1.pdf&Open=True,CHN;MEX;TUR,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Republic of; Mexico; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Thailand and Turkey",BRA;CHN;MEX;TUR,CHN;MEX;TUR,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/GEN/1,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX;TUR,MEX;TUR,,,1,1,1
46613,JOB(04)/93,JOB(04)/93,original_or_unspecified,Council for Trade in Goods - Proposed Terms of Reference - Study on the Effect of the Elimination of TRIMs - Joint Proposal from India and Brazil,2004-07-02,2004,pre,0,Council for Trade in Goods,council_for_trade_in_goods,Restricted,2,,,IND,India and Brazil,BRA;IND,IND,1,formal_marker:proposal from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,JOB(04)/93,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
56829,JOB(04)/59,JOB(04)/59,original_or_unspecified,"Negotiating Group on Rules - Reviews - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; The Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Singapore; Switzerland and Thailand",2004-05-25,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,5,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; The Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Singapore; Switzerland and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/59,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
97939,JOB(04)/57,JOB(04)/57,original_or_unspecified,"Negotiating Group on Rules - Prohibition of Zeroing - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Mexico; Norway; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Singapore; Switzerland and Thailand",2004-05-25,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN;MEX,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Mexico; Norway; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Singapore; Switzerland and Thailand",BRA;CHN;MEX,CHN;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,JOB(04)/57,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX,MEX,,,1,1,1
108618,JOB(04)/52,JOB(04)/52,original_or_unspecified,"Dispute Settlement Body - Special Session - Textual Contribution to the Negotiations on Improvements and Clarifications of The Dispute Settlement Understanding - Non-Paper presented by Argentina, Brazil, Canada, India, New Zealand and Norway",2004-05-19,2004,pre,0,Dispute Settlement Body,dispute_settlement_body,Restricted,8,,,ARG;IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,JOB(04)/52,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;IND,ARG;IND,,,1,1,1
56954,JOB(04)/41/Rev.1,JOB(04)/41,revision,"Negotiating Group on Rules - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; Chinese Taipei and Thailand - Price Undertakings",2004-04-13,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; Chinese Taipei and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/41,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
73206,JOB(04)/40/Rev.1,JOB(04)/40,revision,"Negotiating Group on Rules - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Republic of; Mexico; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Thailand and Turkey - Lesser Duty Rule - Revision",2004-04-13,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN;MEX;TUR,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Republic of; Mexico; Norway; Singapore; Switzerland; Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Thailand and Turkey",BRA;CHN;MEX;TUR,CHN;MEX;TUR,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,JOB(04)/40,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX;TUR,MEX;TUR,,,1,1,1
47577,JOB(04)/41,JOB(04)/41,original_or_unspecified,"Negotiating Group on Rules - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; Chinese Taipei and Thailand - Price Undertakings",2004-04-08,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea, Republic of; Norway; Switzerland; Chinese Taipei and Thailand",BRA;CHN,CHN,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,JOB(04)/41,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
70364,JOB(04)/40,JOB(04)/40,original_or_unspecified,"Negotiating Group on Rules - Communication from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Republic of; Mexico; Norway; Singapore; Switzerland; Chinese Taipei; Thailand and Turkey - Lesser Duty Rule",2004-04-08,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Restricted,2,,,CHN;MEX;TUR,"Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea, Republic of; Mexico; Norway; Singapore; Switzerland; Chinese Taipei; Thailand and Turkey",BRA;CHN;MEX;TUR,CHN;MEX;TUR,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,JOB(04)/40,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX;TUR,MEX;TUR,,,1,1,1
53234,TN/S/W/19,TN/S/W/19,original_or_unspecified,"Council for Trade in Services - Special Session - Communication from Bolivia, Brazil, Chile, China, Colombia, Cuba, Dominican Republic, Ecuador, Egypt, Guatemala, India, Indonesia, Mexico, Nicaragua, Pakistan, Peru, Philippines and Thailand - Review of Progress as es[...]s on Trade in Services (S/L/93)",2004-03-31,2004,pre,0,Council for Trade in Services,council_for_trade_in_services,Derestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/S/W19.pdf&Open=True,CHN;IDN;IND;MEX,"Bolivia, Brazil, Chile, China, Colombia, Cuba, Dominican Republic, Ecuador, Egypt, Guatemala, India, Indonesia, Mexico, Nicaragua, Pakistan, Peru, Philippines and Thailand",BRA;CHN;IND;MEX;IDN,CHN;IDN;IND;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_indonesia_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/S/W/19,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;CHN;IDN;IND;MEX,CHN;IDN;IND;MEX,,,1,1,1
54268,TN/RL/W/146,TN/RL/W/146,original_or_unspecified,"Negotiating Group on Rules - Proposal on Issues related to Affiliated Parties - Paper from Brazil; Colombia; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Singapore; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",2004-03-11,2004,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,9,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W146.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/146,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
53931,IP/C/W/420,IP/C/W/420,original_or_unspecified,"Council for Trade-Related Aspects of Intellectual Property Rights - The Relationship between the TRIPS Agreement and the Convention on Biological Diversity and the Protection of Traditional Knowledge - Checklist of Issues - Submission by Brazil, Cuba, Ecuador, India, Peru, Thailand and Venezuela",2004-03-02,2004,pre,0,Council for Trade-Related Aspects of Intellectual Property Rights,trips_biodiversidade,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/IP/C/W420.pdf&Open=True,IND,"Brazil, Cuba, Ecuador, India, Peru, Thailand and Venezuela",BRA;IND,IND,1,formal_marker:submission by,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,IP/C/W/420,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
40542,WT/L/541,WT/L/541,original_or_unspecified,"Communiqué of Meeting of Ministers and Representatives of Argentina, Bolivia, Brazil, Chile, China, Cuba, Egypt, India, Mexico, Paraguay, South Africa and Venezuela - Buenos Aires, 10 October 2003 - Communication from Argentina",2003-10-21,2003,pre,0,"Communiqué of Meeting of Ministers and Representatives of Argentina, Bolivia, Brazil, Chile, China, Cuba, Egypt, India, Mexico, Paraguay, South Africa and Venezuela","communiqué_of_meeting_of_ministers_and_representatives_of_argentina,_bolivia,_br",Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/L/541.pdf&Open=True,ARG;CHN;IND;MEX;ZAF,Argentina,ARG,ARG,0,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_south_africa_2000_2014.json,WT/L/541,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG,ARG,,,0,0,0
